,entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id
431,37,resource_use,MINORS_registration_begins,341.1445526424346,,,,1.0
432,38,resource_use,triage_begins,341.1445526424346,,,,1.0
433,30,resource_use_end,MINORS_examination_ends,341.7302165987458,,,,2.0
434,30,queue,MINORS_treatment_wait_begins,341.7302165987458,,,,
435,33,resource_use,MINORS_examination_begins,341.7302165987458,,,,2.0
436,13,resource_use_end,TRAUMA_stabilisation_ends,343.02528440843986,,,,1.0
437,13,queue,TRAUMA_treatment_wait_begins,343.02528440843986,,,,
438,13,resource_use,TRAUMA_treatment_begins,343.02528440843986,,,,1.0
439,14,resource_use,TRAUMA_stabilisation_begins,343.02528440843986,,,,1.0
440,31,resource_use_end,MINORS_examination_ends,343.20539324139907,,,,3.0
441,31,queue,MINORS_treatment_wait_begins,343.20539324139907,,,,
442,34,resource_use,MINORS_examination_begins,343.20539324139907,,,,3.0
443,38,resource_use_end,triage_ends,343.61334360951787,,,,1.0
444,38,queue,TRAUMA_stabilisation_wait_begins,343.61334360951787,,,,
445,39,resource_use,triage_begins,343.61334360951787,,,,1.0
446,49,arrival_departure,arrival,343.88168581743366,,,,
447,49,queue,triage_wait_begins,343.88168581743366,,,,
448,39,resource_use_end,triage_ends,344.6167118000454,,,,1.0
449,39,queue,MINORS_registration_wait_begins,344.6167118000454,,,,
450,40,resource_use,triage_begins,344.6167118000454,,,,1.0
451,40,resource_use_end,triage_ends,346.47735817356227,,,,1.0
452,40,queue,TRAUMA_stabilisation_wait_begins,346.47735817356227,,,,
453,41,resource_use,triage_begins,346.47735817356227,,,,1.0
454,37,resource_use_end,MINORS_registration_ends,347.268051987881,,,,1.0
455,37,queue,MINORS_examination_wait_begins,347.268051987881,,,,
456,39,resource_use,MINORS_registration_begins,347.268051987881,,,,1.0
457,32,resource_use_end,MINORS_examination_ends,347.90794349081557,,,,1.0
458,32,queue,MINORS_treatment_wait_begins,347.90794349081557,,,,
459,35,resource_use,MINORS_examination_begins,347.90794349081557,,,,1.0
460,25,resource_use_end,MINORS_treatment_ends,349.0218420840436,,,,1.0
461,25,arrival_departure,depart,349.0218420840436,,,,
462,26,resource_use,MINORS_treatment_begins,349.0218420840436,,,,1.0
463,50,arrival_departure,arrival,350.1469594424864,,,,
464,50,queue,triage_wait_begins,350.1469594424864,,,,
465,39,resource_use_end,MINORS_registration_ends,350.44781494912615,,,,1.0
466,39,queue,MINORS_examination_wait_begins,350.44781494912615,,,,
467,51,arrival_departure,arrival,352.2923509849736,,,,
468,51,queue,triage_wait_begins,352.2923509849736,,,,
469,52,arrival_departure,arrival,358.82058689042896,,,,
470,52,queue,triage_wait_begins,358.82058689042896,,,,
471,33,resource_use_end,MINORS_examination_ends,360.0212349034013,,,,2.0
472,33,queue,MINORS_treatment_wait_begins,360.0212349034013,,,,
473,36,resource_use,MINORS_examination_begins,360.0212349034013,,,,2.0
474,34,resource_use_end,MINORS_examination_ends,361.7134181173093,,,,3.0
475,34,queue,MINORS_treatment_wait_begins,361.7134181173093,,,,
476,37,resource_use,MINORS_examination_begins,361.7134181173093,,,,3.0
477,26,resource_use_end,MINORS_treatment_ends,362.0595191065177,,,,1.0
478,26,arrival_departure,depart,362.0595191065177,,,,
479,28,resource_use,MINORS_treatment_begins,362.0595191065177,,,,1.0
480,41,resource_use_end,triage_ends,362.07234947202994,,,,1.0
481,41,queue,MINORS_registration_wait_begins,362.07234947202994,,,,
482,41,resource_use,MINORS_registration_begins,362.07234947202994,,,,1.0
483,42,resource_use,triage_begins,362.07234947202994,,,,1.0
484,42,resource_use_end,triage_ends,362.9300312250719,,,,1.0
485,42,queue,MINORS_registration_wait_begins,362.9300312250719,,,,
486,43,resource_use,triage_begins,362.9300312250719,,,,1.0
487,53,arrival_departure,arrival,364.4596687300568,,,,
488,53,queue,triage_wait_begins,364.4596687300568,,,,
489,54,arrival_departure,arrival,364.7873084626396,,,,
490,54,queue,triage_wait_begins,364.7873084626396,,,,
491,35,resource_use_end,MINORS_examination_ends,365.0078872702613,,,,1.0
492,35,queue,MINORS_treatment_wait_begins,365.0078872702613,,,,
493,39,resource_use,MINORS_examination_begins,365.0078872702613,,,,1.0
494,55,arrival_departure,arrival,365.39849776804635,,,,
495,55,queue,triage_wait_begins,365.39849776804635,,,,
496,56,arrival_departure,arrival,366.6294753943113,,,,
497,56,queue,triage_wait_begins,366.6294753943113,,,,
498,41,resource_use_end,MINORS_registration_ends,366.6779435450091,,,,1.0
499,41,queue,MINORS_examination_wait_begins,366.6779435450091,,,,
500,42,resource_use,MINORS_registration_begins,366.6779435450091,,,,1.0
501,43,resource_use_end,triage_ends,369.7407550721425,,,,1.0
502,43,queue,MINORS_registration_wait_begins,369.7407550721425,,,,
503,44,resource_use,triage_begins,369.7407550721425,,,,1.0
504,13,resource_use_end,TRAUMA_treatment_ends,370.01610078766055,,,,1.0
505,13,arrival_departure,depart,370.01610078766055,,,,
506,57,arrival_departure,arrival,370.65448655516684,,,,
507,57,queue,triage_wait_begins,370.65448655516684,,,,
508,42,resource_use_end,MINORS_registration_ends,370.8334828374082,,,,1.0
509,42,queue,MINORS_examination_wait_begins,370.8334828374082,,,,
510,43,resource_use,MINORS_registration_begins,370.8334828374082,,,,1.0
511,44,resource_use_end,triage_ends,372.4286230319338,,,,1.0
512,44,queue,MINORS_registration_wait_begins,372.4286230319338,,,,
513,45,resource_use,triage_begins,372.4286230319338,,,,1.0
514,45,resource_use_end,triage_ends,373.9571905054475,,,,1.0
515,45,queue,MINORS_registration_wait_begins,373.9571905054475,,,,
516,46,resource_use,triage_begins,373.9571905054475,,,,1.0
517,28,resource_use_end,MINORS_treatment_ends,375.1581825953605,,,,1.0
518,28,arrival_departure,depart,375.1581825953605,,,,
519,29,resource_use,MINORS_treatment_begins,375.1581825953605,,,,1.0
520,46,resource_use_end,triage_ends,375.495808034006,,,,1.0
521,46,queue,MINORS_registration_wait_begins,375.495808034006,,,,
522,47,resource_use,triage_begins,375.495808034006,,,,1.0
523,43,resource_use_end,MINORS_registration_ends,376.5513280328745,,,,1.0
524,43,queue,MINORS_examination_wait_begins,376.5513280328745,,,,
525,44,resource_use,MINORS_registration_begins,376.5513280328745,,,,1.0
526,58,arrival_departure,arrival,376.7878202491799,,,,
527,58,queue,triage_wait_begins,376.7878202491799,,,,
528,59,arrival_departure,arrival,377.03861588888685,,,,
529,59,queue,triage_wait_begins,377.03861588888685,,,,
530,60,arrival_departure,arrival,377.28956116921665,,,,
531,60,queue,triage_wait_begins,377.28956116921665,,,,
532,36,resource_use_end,MINORS_examination_ends,377.6622231599984,,,,2.0
533,36,queue,MINORS_treatment_wait_begins,377.6622231599984,,,,
534,41,resource_use,MINORS_examination_begins,377.6622231599984,,,,2.0
535,37,resource_use_end,MINORS_examination_ends,377.72201987751754,,,,3.0
536,37,queue,MINORS_treatment_wait_begins,377.72201987751754,,,,
537,42,resource_use,MINORS_examination_begins,377.72201987751754,,,,3.0
538,61,arrival_departure,arrival,378.24554833307855,,,,
539,61,queue,triage_wait_begins,378.24554833307855,,,,
540,47,resource_use_end,triage_ends,378.57391503835817,,,,1.0
541,47,queue,TRAUMA_stabilisation_wait_begins,378.57391503835817,,,,
542,48,resource_use,triage_begins,378.57391503835817,,,,1.0
543,62,arrival_departure,arrival,379.4031303816479,,,,
544,62,queue,triage_wait_begins,379.4031303816479,,,,
545,39,resource_use_end,MINORS_examination_ends,379.4684288903392,,,,1.0
546,39,arrival_departure,depart,379.4684288903392,,,,
547,43,resource_use,MINORS_examination_begins,379.4684288903392,,,,1.0
548,63,arrival_departure,arrival,382.11662781042514,,,,
549,63,queue,triage_wait_begins,382.11662781042514,,,,
550,64,arrival_departure,arrival,383.6037151038999,,,,
551,64,queue,triage_wait_begins,383.6037151038999,,,,
552,44,resource_use_end,MINORS_registration_ends,383.6606889964123,,,,1.0
553,44,queue,MINORS_examination_wait_begins,383.6606889964123,,,,
554,45,resource_use,MINORS_registration_begins,383.6606889964123,,,,1.0
555,65,arrival_departure,arrival,384.6088969842719,,,,
556,65,queue,triage_wait_begins,384.6088969842719,,,,
557,48,resource_use_end,triage_ends,386.53327804092595,,,,1.0
558,48,queue,TRAUMA_stabilisation_wait_begins,386.53327804092595,,,,
559,49,resource_use,triage_begins,386.53327804092595,,,,1.0
560,45,resource_use_end,MINORS_registration_ends,386.89484132210487,,,,1.0
561,45,queue,MINORS_examination_wait_begins,386.89484132210487,,,,
562,46,resource_use,MINORS_registration_begins,386.89484132210487,,,,1.0
563,66,arrival_departure,arrival,387.1784600055939,,,,
564,66,queue,triage_wait_begins,387.1784600055939,,,,
565,67,arrival_departure,arrival,387.6307624713898,,,,
566,67,queue,triage_wait_begins,387.6307624713898,,,,
567,49,resource_use_end,triage_ends,387.6773113959459,,,,1.0
568,49,queue,MINORS_registration_wait_begins,387.6773113959459,,,,
569,50,resource_use,triage_begins,387.6773113959459,,,,1.0
570,29,resource_use_end,MINORS_treatment_ends,388.23781814743523,,,,1.0
571,29,arrival_departure,depart,388.23781814743523,,,,
572,30,resource_use,MINORS_treatment_begins,388.23781814743523,,,,1.0
573,50,resource_use_end,triage_ends,389.478412426992,,,,1.0
574,50,queue,MINORS_registration_wait_begins,389.478412426992,,,,
575,51,resource_use,triage_begins,389.478412426992,,,,1.0
576,46,resource_use_end,MINORS_registration_ends,390.55784781709025,,,,1.0
577,46,queue,MINORS_examination_wait_begins,390.55784781709025,,,,
578,49,resource_use,MINORS_registration_begins,390.55784781709025,,,,1.0
579,51,resource_use_end,triage_ends,391.93490441994464,,,,1.0
580,51,queue,MINORS_registration_wait_begins,391.93490441994464,,,,
581,52,resource_use,triage_begins,391.93490441994464,,,,1.0
582,42,resource_use_end,MINORS_examination_ends,392.4505058466688,,,,3.0
583,42,queue,MINORS_treatment_wait_begins,392.4505058466688,,,,
584,44,resource_use,MINORS_examination_begins,392.4505058466688,,,,3.0
585,68,arrival_departure,arrival,392.9715631555691,,,,
586,68,queue,triage_wait_begins,392.9715631555691,,,,
587,43,resource_use_end,MINORS_examination_ends,393.0242818959529,,,,1.0
588,43,arrival_departure,depart,393.0242818959529,,,,
589,45,resource_use,MINORS_examination_begins,393.0242818959529,,,,1.0
590,52,resource_use_end,triage_ends,393.86758100098956,,,,1.0
591,52,queue,MINORS_registration_wait_begins,393.86758100098956,,,,
592,53,resource_use,triage_begins,393.86758100098956,,,,1.0
593,41,resource_use_end,MINORS_examination_ends,394.05644932285156,,,,2.0
594,41,queue,MINORS_treatment_wait_begins,394.05644932285156,,,,
595,46,resource_use,MINORS_examination_begins,394.05644932285156,,,,2.0
596,53,resource_use_end,triage_ends,394.70246839261966,,,,1.0
597,53,queue,MINORS_registration_wait_begins,394.70246839261966,,,,
598,54,resource_use,triage_begins,394.70246839261966,,,,1.0
599,69,arrival_departure,arrival,394.9663773473802,,,,
600,69,queue,triage_wait_begins,394.9663773473802,,,,
601,49,resource_use_end,MINORS_registration_ends,395.5538497174601,,,,1.0
602,49,queue,MINORS_examination_wait_begins,395.5538497174601,,,,
603,50,resource_use,MINORS_registration_begins,395.5538497174601,,,,1.0
604,70,arrival_departure,arrival,395.6884687722702,,,,
605,70,queue,triage_wait_begins,395.6884687722702,,,,
606,71,arrival_departure,arrival,395.9589656368392,,,,
607,71,queue,triage_wait_begins,395.9589656368392,,,,
608,72,arrival_departure,arrival,396.23164731775177,,,,
609,72,queue,triage_wait_begins,396.23164731775177,,,,
610,54,resource_use_end,triage_ends,397.7493118159254,,,,1.0
611,54,queue,MINORS_registration_wait_begins,397.7493118159254,,,,
612,55,resource_use,triage_begins,397.7493118159254,,,,1.0
613,73,arrival_departure,arrival,398.1675240693226,,,,
614,73,queue,triage_wait_begins,398.1675240693226,,,,
615,74,arrival_departure,arrival,398.67627354628604,,,,
616,74,queue,triage_wait_begins,398.67627354628604,,,,
617,75,arrival_departure,arrival,399.5250154171991,,,,
618,75,queue,triage_wait_begins,399.5250154171991,,,,
619,76,arrival_departure,arrival,399.8234243291666,,,,
620,76,queue,triage_wait_begins,399.8234243291666,,,,
621,77,arrival_departure,arrival,400.86358543630905,,,,
622,77,queue,triage_wait_begins,400.86358543630905,,,,
623,78,arrival_departure,arrival,400.9869596967225,,,,
624,78,queue,triage_wait_begins,400.9869596967225,,,,
625,30,resource_use_end,MINORS_treatment_ends,401.07026986966133,,,,1.0
626,30,arrival_departure,depart,401.07026986966133,,,,
627,31,resource_use,MINORS_treatment_begins,401.07026986966133,,,,1.0
628,79,arrival_departure,arrival,401.3335304244607,,,,
629,79,queue,triage_wait_begins,401.3335304244607,,,,
630,55,resource_use_end,triage_ends,401.4460762711047,,,,1.0
631,55,queue,MINORS_registration_wait_begins,401.4460762711047,,,,
632,56,resource_use,triage_begins,401.4460762711047,,,,1.0
633,56,resource_use_end,triage_ends,401.8150073260778,,,,1.0
634,56,queue,MINORS_registration_wait_begins,401.8150073260778,,,,
635,57,resource_use,triage_begins,401.8150073260778,,,,1.0
636,50,resource_use_end,MINORS_registration_ends,402.37394454784385,,,,1.0
637,50,queue,MINORS_examination_wait_begins,402.37394454784385,,,,
638,51,resource_use,MINORS_registration_begins,402.37394454784385,,,,1.0
639,80,arrival_departure,arrival,404.7279424480575,,,,
640,80,queue,triage_wait_begins,404.7279424480575,,,,
641,81,arrival_departure,arrival,405.00473199809505,,,,
642,81,queue,triage_wait_begins,405.00473199809505,,,,
643,82,arrival_departure,arrival,406.59193927499126,,,,
644,82,queue,triage_wait_begins,406.59193927499126,,,,
645,83,arrival_departure,arrival,407.0392202733641,,,,
646,83,queue,triage_wait_begins,407.0392202733641,,,,
647,51,resource_use_end,MINORS_registration_ends,407.1550446785074,,,,1.0
648,51,queue,MINORS_examination_wait_begins,407.1550446785074,,,,
649,52,resource_use,MINORS_registration_begins,407.1550446785074,,,,1.0
650,84,arrival_departure,arrival,407.8122766514273,,,,
651,84,queue,triage_wait_begins,407.8122766514273,,,,
652,46,resource_use_end,MINORS_examination_ends,407.93515846368786,,,,2.0
653,46,queue,MINORS_treatment_wait_begins,407.93515846368786,,,,
654,49,resource_use,MINORS_examination_begins,407.93515846368786,,,,2.0
655,85,arrival_departure,arrival,408.1881314599496,,,,
656,85,queue,triage_wait_begins,408.1881314599496,,,,
657,44,resource_use_end,MINORS_examination_ends,408.45200616206273,,,,3.0
658,44,arrival_departure,depart,408.45200616206273,,,,
659,50,resource_use,MINORS_examination_begins,408.45200616206273,,,,3.0
660,86,arrival_departure,arrival,408.89290985830246,,,,
661,86,queue,triage_wait_begins,408.89290985830246,,,,
662,87,arrival_departure,arrival,409.51099079264156,,,,
663,87,queue,triage_wait_begins,409.51099079264156,,,,
664,88,arrival_departure,arrival,409.55013616168515,,,,
665,88,queue,triage_wait_begins,409.55013616168515,,,,
666,89,arrival_departure,arrival,410.8349952492429,,,,
667,89,queue,triage_wait_begins,410.8349952492429,,,,
668,52,resource_use_end,MINORS_registration_ends,411.33851625969095,,,,1.0
669,52,queue,MINORS_examination_wait_begins,411.33851625969095,,,,
670,53,resource_use,MINORS_registration_begins,411.33851625969095,,,,1.0
671,90,arrival_departure,arrival,411.84025224147894,,,,
672,90,queue,triage_wait_begins,411.84025224147894,,,,
673,31,resource_use_end,MINORS_treatment_ends,412.1203020136654,,,,1.0
674,31,arrival_departure,depart,412.1203020136654,,,,
675,32,resource_use,MINORS_treatment_begins,412.1203020136654,,,,1.0
676,45,resource_use_end,MINORS_examination_ends,413.6420654826516,,,,1.0
677,45,arrival_departure,depart,413.6420654826516,,,,
678,51,resource_use,MINORS_examination_begins,413.6420654826516,,,,1.0
679,91,arrival_departure,arrival,415.10344999312963,,,,
680,91,queue,triage_wait_begins,415.10344999312963,,,,
681,92,arrival_departure,arrival,416.26604885796377,,,,
682,92,queue,triage_wait_begins,416.26604885796377,,,,
683,93,arrival_departure,arrival,416.72506933050073,,,,
684,93,queue,triage_wait_begins,416.72506933050073,,,,
685,94,arrival_departure,arrival,417.0871764953284,,,,
686,94,queue,triage_wait_begins,417.0871764953284,,,,
687,53,resource_use_end,MINORS_registration_ends,417.6699661365179,,,,1.0
688,53,queue,MINORS_examination_wait_begins,417.6699661365179,,,,
689,54,resource_use,MINORS_registration_begins,417.6699661365179,,,,1.0
690,57,resource_use_end,triage_ends,417.70089111382094,,,,1.0
691,57,queue,MINORS_registration_wait_begins,417.70089111382094,,,,
692,58,resource_use,triage_begins,417.70089111382094,,,,1.0
693,95,arrival_departure,arrival,418.6384643129384,,,,
694,95,queue,triage_wait_begins,418.6384643129384,,,,
695,96,arrival_departure,arrival,420.52977586899743,,,,
696,96,queue,triage_wait_begins,420.52977586899743,,,,
697,97,arrival_departure,arrival,421.1956128151538,,,,
698,97,queue,triage_wait_begins,421.1956128151538,,,,
699,58,resource_use_end,triage_ends,421.87416008935907,,,,1.0
700,58,queue,TRAUMA_stabilisation_wait_begins,421.87416008935907,,,,
701,59,resource_use,triage_begins,421.87416008935907,,,,1.0
702,54,resource_use_end,MINORS_registration_ends,421.88566369983187,,,,1.0
703,54,queue,MINORS_examination_wait_begins,421.88566369983187,,,,
704,55,resource_use,MINORS_registration_begins,421.88566369983187,,,,1.0
705,98,arrival_departure,arrival,422.2329434460173,,,,
706,98,queue,triage_wait_begins,422.2329434460173,,,,
707,32,resource_use_end,MINORS_treatment_ends,423.4504035098427,,,,1.0
708,32,arrival_departure,depart,423.4504035098427,,,,
709,33,resource_use,MINORS_treatment_begins,423.4504035098427,,,,1.0
710,99,arrival_departure,arrival,424.4031987871565,,,,
711,99,queue,triage_wait_begins,424.4031987871565,,,,
712,50,resource_use_end,MINORS_examination_ends,424.6792929683871,,,,3.0
713,50,arrival_departure,depart,424.6792929683871,,,,
714,52,resource_use,MINORS_examination_begins,424.6792929683871,,,,3.0
715,49,resource_use_end,MINORS_examination_ends,425.53913477633165,,,,2.0
716,49,queue,MINORS_treatment_wait_begins,425.53913477633165,,,,
717,53,resource_use,MINORS_examination_begins,425.53913477633165,,,,2.0
718,55,resource_use_end,MINORS_registration_ends,426.066064404164,,,,1.0
719,55,queue,MINORS_examination_wait_begins,426.066064404164,,,,
720,56,resource_use,MINORS_registration_begins,426.066064404164,,,,1.0
721,51,resource_use_end,MINORS_examination_ends,429.6331466086226,,,,1.0
722,51,queue,MINORS_treatment_wait_begins,429.6331466086226,,,,
723,54,resource_use,MINORS_examination_begins,429.6331466086226,,,,1.0
724,59,resource_use_end,triage_ends,430.21802805107734,,,,1.0
725,59,queue,TRAUMA_stabilisation_wait_begins,430.21802805107734,,,,
726,60,resource_use,triage_begins,430.21802805107734,,,,1.0
727,60,resource_use_end,triage_ends,430.6009492289032,,,,1.0
728,60,queue,TRAUMA_stabilisation_wait_begins,430.6009492289032,,,,
729,61,resource_use,triage_begins,430.6009492289032,,,,1.0
730,100,arrival_departure,arrival,430.79411623188605,,,,
731,100,queue,triage_wait_begins,430.79411623188605,,,,
732,61,resource_use_end,triage_ends,430.8454972244168,,,,1.0
733,61,queue,MINORS_registration_wait_begins,430.8454972244168,,,,
734,62,resource_use,triage_begins,430.8454972244168,,,,1.0
735,62,resource_use_end,triage_ends,431.144332084411,,,,1.0
736,62,queue,MINORS_registration_wait_begins,431.144332084411,,,,
737,63,resource_use,triage_begins,431.144332084411,,,,1.0
738,56,resource_use_end,MINORS_registration_ends,432.0607017428333,,,,1.0
739,56,queue,MINORS_examination_wait_begins,432.0607017428333,,,,
740,57,resource_use,MINORS_registration_begins,432.0607017428333,,,,1.0
741,101,arrival_departure,arrival,432.80409749850713,,,,
742,101,queue,triage_wait_begins,432.80409749850713,,,,
743,63,resource_use_end,triage_ends,433.96948843526405,,,,1.0
744,63,queue,MINORS_registration_wait_begins,433.96948843526405,,,,
745,64,resource_use,triage_begins,433.96948843526405,,,,1.0
746,102,arrival_departure,arrival,435.0488694709498,,,,
747,102,queue,triage_wait_begins,435.0488694709498,,,,
748,57,resource_use_end,MINORS_registration_ends,435.1440645003044,,,,1.0
749,57,queue,MINORS_examination_wait_begins,435.1440645003044,,,,
750,61,resource_use,MINORS_registration_begins,435.1440645003044,,,,1.0
751,33,resource_use_end,MINORS_treatment_ends,436.7070759672935,,,,1.0
752,33,arrival_departure,depart,436.7070759672935,,,,
753,34,resource_use,MINORS_treatment_begins,436.7070759672935,,,,1.0
754,14,resource_use_end,TRAUMA_stabilisation_ends,437.3197464496105,,,,1.0
755,14,queue,TRAUMA_treatment_wait_begins,437.3197464496105,,,,
756,14,resource_use,TRAUMA_treatment_begins,437.3197464496105,,,,1.0
757,23,resource_use,TRAUMA_stabilisation_begins,437.3197464496105,,,,1.0
758,103,arrival_departure,arrival,438.6842536077829,,,,
759,103,queue,triage_wait_begins,438.6842536077829,,,,
760,61,resource_use_end,MINORS_registration_ends,439.5079579068669,,,,1.0
761,61,queue,MINORS_examination_wait_begins,439.5079579068669,,,,
762,62,resource_use,MINORS_registration_begins,439.5079579068669,,,,1.0
763,52,resource_use_end,MINORS_examination_ends,441.0833654279375,,,,3.0
764,52,queue,MINORS_treatment_wait_begins,441.0833654279375,,,,
765,55,resource_use,MINORS_examination_begins,441.0833654279375,,,,3.0
766,53,resource_use_end,MINORS_examination_ends,441.1518823186268,,,,2.0
767,53,queue,MINORS_treatment_wait_begins,441.1518823186268,,,,
768,56,resource_use,MINORS_examination_begins,441.1518823186268,,,,2.0
769,104,arrival_departure,arrival,441.15725394672666,,,,
770,104,queue,triage_wait_begins,441.15725394672666,,,,
771,64,resource_use_end,triage_ends,441.2942879083144,,,,1.0
772,64,queue,MINORS_registration_wait_begins,441.2942879083144,,,,
773,65,resource_use,triage_begins,441.2942879083144,,,,1.0
774,23,resource_use_end,TRAUMA_stabilisation_ends,443.38582217388074,,,,1.0
775,23,queue,TRAUMA_treatment_wait_begins,443.38582217388074,,,,
776,38,resource_use,TRAUMA_stabilisation_begins,443.38582217388074,,,,1.0
777,65,resource_use_end,triage_ends,443.6922395091419,,,,1.0
778,65,queue,MINORS_registration_wait_begins,443.6922395091419,,,,
779,66,resource_use,triage_begins,443.6922395091419,,,,1.0
780,62,resource_use_end,MINORS_registration_ends,444.50271886037507,,,,1.0
781,62,queue,MINORS_examination_wait_begins,444.50271886037507,,,,
782,63,resource_use,MINORS_registration_begins,444.50271886037507,,,,1.0
783,105,arrival_departure,arrival,444.58308602402053,,,,
784,105,queue,triage_wait_begins,444.58308602402053,,,,
785,106,arrival_departure,arrival,445.05465272341235,,,,
786,106,queue,triage_wait_begins,445.05465272341235,,,,
787,38,resource_use_end,TRAUMA_stabilisation_ends,445.7927045129322,,,,1.0
788,38,queue,TRAUMA_treatment_wait_begins,445.7927045129322,,,,
789,40,resource_use,TRAUMA_stabilisation_begins,445.7927045129322,,,,1.0
790,54,resource_use_end,MINORS_examination_ends,445.84301187051847,,,,1.0
791,54,arrival_departure,depart,445.84301187051847,,,,
792,57,resource_use,MINORS_examination_begins,445.84301187051847,,,,1.0
793,107,arrival_departure,arrival,447.6750839530442,,,,
794,107,queue,triage_wait_begins,447.6750839530442,,,,
795,66,resource_use_end,triage_ends,447.82875521182297,,,,1.0
796,66,queue,MINORS_registration_wait_begins,447.82875521182297,,,,
797,67,resource_use,triage_begins,447.82875521182297,,,,1.0
798,63,resource_use_end,MINORS_registration_ends,448.67834776188727,,,,1.0
799,63,queue,MINORS_examination_wait_begins,448.67834776188727,,,,
800,64,resource_use,MINORS_registration_begins,448.67834776188727,,,,1.0
801,108,arrival_departure,arrival,449.32587873807086,,,,
802,108,queue,triage_wait_begins,449.32587873807086,,,,
803,109,arrival_departure,arrival,450.1017860170461,,,,
804,109,queue,triage_wait_begins,450.1017860170461,,,,
805,34,resource_use_end,MINORS_treatment_ends,450.9980656758208,,,,1.0
806,34,arrival_departure,depart,450.9980656758208,,,,
807,35,resource_use,MINORS_treatment_begins,450.9980656758208,,,,1.0
808,67,resource_use_end,triage_ends,452.28155907441493,,,,1.0
809,67,queue,MINORS_registration_wait_begins,452.28155907441493,,,,
810,68,resource_use,triage_begins,452.28155907441493,,,,1.0
811,68,resource_use_end,triage_ends,452.9732603580427,,,,1.0
812,68,queue,MINORS_registration_wait_begins,452.9732603580427,,,,
813,69,resource_use,triage_begins,452.9732603580427,,,,1.0
814,64,resource_use_end,MINORS_registration_ends,453.0050147659605,,,,1.0
815,64,queue,MINORS_examination_wait_begins,453.0050147659605,,,,
816,65,resource_use,MINORS_registration_begins,453.0050147659605,,,,1.0
817,69,resource_use_end,triage_ends,454.51065104124996,,,,1.0
818,69,queue,MINORS_registration_wait_begins,454.51065104124996,,,,
819,70,resource_use,triage_begins,454.51065104124996,,,,1.0
820,110,arrival_departure,arrival,454.8484281266592,,,,
821,110,queue,triage_wait_begins,454.8484281266592,,,,
822,70,resource_use_end,triage_ends,455.29365421876446,,,,1.0
823,70,queue,MINORS_registration_wait_begins,455.29365421876446,,,,
824,71,resource_use,triage_begins,455.29365421876446,,,,1.0
825,56,resource_use_end,MINORS_examination_ends,456.81987461534675,,,,2.0
826,56,arrival_departure,depart,456.81987461534675,,,,
827,61,resource_use,MINORS_examination_begins,456.81987461534675,,,,2.0
828,55,resource_use_end,MINORS_examination_ends,457.6876256134649,,,,3.0
829,55,arrival_departure,depart,457.6876256134649,,,,
830,62,resource_use,MINORS_examination_begins,457.6876256134649,,,,3.0
831,111,arrival_departure,arrival,459.04878889431006,,,,
832,111,queue,triage_wait_begins,459.04878889431006,,,,
833,65,resource_use_end,MINORS_registration_ends,459.33822061733315,,,,1.0
834,65,queue,MINORS_examination_wait_begins,459.33822061733315,,,,
835,66,resource_use,MINORS_registration_begins,459.33822061733315,,,,1.0
836,112,arrival_departure,arrival,460.3582343917163,,,,
837,112,queue,triage_wait_begins,460.3582343917163,,,,
838,113,arrival_departure,arrival,461.5080711271323,,,,
839,113,queue,triage_wait_begins,461.5080711271323,,,,
840,57,resource_use_end,MINORS_examination_ends,462.4729680839829,,,,1.0
841,57,arrival_departure,depart,462.4729680839829,,,,
842,63,resource_use,MINORS_examination_begins,462.4729680839829,,,,1.0
843,114,arrival_departure,arrival,462.5172612060987,,,,
844,114,queue,triage_wait_begins,462.5172612060987,,,,
845,10,resource_use_end,TRAUMA_stabilisation_ends,462.59130037208666,,,,2.0
846,10,queue,TRAUMA_treatment_wait_begins,462.59130037208666,,,,
847,47,resource_use,TRAUMA_stabilisation_begins,462.59130037208666,,,,2.0
848,66,resource_use_end,MINORS_registration_ends,463.8408956538882,,,,1.0
849,66,queue,MINORS_examination_wait_begins,463.8408956538882,,,,
850,67,resource_use,MINORS_registration_begins,463.8408956538882,,,,1.0
851,35,resource_use_end,MINORS_treatment_ends,464.2910261441267,,,,1.0
852,35,arrival_departure,depart,464.2910261441267,,,,
853,36,resource_use,MINORS_treatment_begins,464.2910261441267,,,,1.0
854,71,resource_use_end,triage_ends,464.88018464991023,,,,1.0
855,71,queue,MINORS_registration_wait_begins,464.88018464991023,,,,
856,72,resource_use,triage_begins,464.88018464991023,,,,1.0
857,72,resource_use_end,triage_ends,465.2100907223046,,,,1.0
858,72,queue,MINORS_registration_wait_begins,465.2100907223046,,,,
859,73,resource_use,triage_begins,465.2100907223046,,,,1.0
860,73,resource_use_end,triage_ends,465.76015369250365,,,,1.0
861,73,queue,TRAUMA_stabilisation_wait_begins,465.76015369250365,,,,
862,74,resource_use,triage_begins,465.76015369250365,,,,1.0
863,67,resource_use_end,MINORS_registration_ends,468.59095757073504,,,,1.0
864,67,queue,MINORS_examination_wait_begins,468.59095757073504,,,,
865,68,resource_use,MINORS_registration_begins,468.59095757073504,,,,1.0
866,115,arrival_departure,arrival,469.1425792369436,,,,
867,115,queue,triage_wait_begins,469.1425792369436,,,,
868,74,resource_use_end,triage_ends,469.41361526184795,,,,1.0
